## Version: 1.0
## date_info	campaign_name	adpod_name	recipe_name	sum(count_impression)	sum(count_click)	sum(count_widget)
2008-11-17	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Purple_Freeshipping	834757	268	18272
2008-11-17	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Blue_Freeshipping	264952	322	8058
2008-11-17	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Grey_Freeshipping	529058	694	20187
2008-11-17	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Red_Freeshipping	265933	268	9476
2008-11-17	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Blue_Freeshipping	282572	242	9528
2008-11-17	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Green_Freeshipping	283001	261	9505
2008-11-17	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Purple_Freeshipping	282583	271	9149
2008-11-17	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Blue_Freeshipping	275216	526	9504
2008-11-17	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Grey_Freeshipping	551390	1125	19287
2008-11-17	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Red_Freeshipping	276136	539	9659
2008-11-17	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Blue-Freeshipping	201871	209	6895
2008-11-17	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Green-Freeshipping	201424	226	7065
2008-11-17	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Purple-Freeshipping	202453	218	7016
2008-11-17	HP-MR-YAHOO--72808	3.6	22:24	0	1	0
2008-11-17	HP-MR-YAHOO--72808	3.9	9:24	1	0	5
2008-11-17	Intel-Tab-MR-061608	3.3	2:5	2	1	8
2008-11-17	Lenovo-LB-AnnivSale-092908	2.5	7:8	1	0	0
2008-11-17	Lenovo-OMMA-081808	1.3	8:9	1	0	0
2008-11-17	Linkshare	APD1-LB-NASCAR	R1-NASCAR	6	1	11
2008-11-17	Linkshare	APD1-SS-NASCAR	R1-NASCAR	3	1	4
2008-11-17	Linkshare	APD2-MR-NASCAR	R2-NASCAR	57	0	8
2008-11-17	Montevina B2B Part II	PROD-BlogBuzz-LR	10 Products	5406	0	0
2008-11-17	Montevina B2B Part II	PROD-BlogBuzz-LR	10Products	333	0	0
2008-11-17	Montevina B2B Part II	PROD-BlogBuzz-LR	5 Products	5655	7	0
2008-11-17	Montevina B2B Part II	PROD-BlogBuzz-MR	10 Products	29	2	0
2008-11-17	Montevina B2B Part II	PROD-BlogBuzz-MR	5 Products	39	0	0
2008-11-17	Montevina B2B Part II	PROD-VideoBanner-LR	L1 - Video	8758	6	5
2008-11-17	Montevina B2B Part II	PROD-VideoBanner-LR	L2 - Video	12098	53	28
2008-11-17	Montevina B2B Part II	PROD-VideoBanner-LR	L3 - Video	8634	7	8
2008-11-17	Montevina B2B Part II	PROD-VideoBanner-LR	L4 - Video	5293	5	6
2008-11-17	Montevina B2B Part II	PROD-VideoBanner-LR	L4 -Video	33	0	0
2008-11-17	Montevina B2B Part II	PROD-VideoBanner-MR	L1 - Video	29	1	0
2008-11-17	Montevina B2B Part II	PROD-VideoBanner-MR	L2 - Video	24	0	0
2008-11-17	Montevina B2B Part II	PROD-VideoBanner-MR	L3 - Video	16	2	1
2008-11-17	Montevina B2B Part II	PROD-VideoBanner-MR	L4 - Video	7	0	0
2008-11-17	NIKEDemo	Holiday-Sale-LB	recipe-2	1	0	3
2008-11-17	NIKEDemo	Holiday-Sale-MR	recipe-2	1	0	0
2008-11-17	Sears-BackyardKing-Demo	1.1	0:1	4	1	6
2008-11-17	Sears-FixItDad-Demo	1.1	0:1	1	0	0
2008-11-17	SEARS-Get-It-Done	MR-Get-It-Done	Red-background	1	0	0
2008-11-17	Sears_Holiday_110308	Sears_Holiday_Leaderboard	CONTROL	7946	4	0
2008-11-17	Sears_Holiday_110308	Sears_Holiday_Leaderboard	LearnMore	396018	120	6021
2008-11-17	Sears_Holiday_110308	Sears_Holiday_Leaderboard	SaveNow	396168	139	5949
2008-11-17	Sears_Holiday_110308	Sears_Holiday_MediumRectangle	CONTROL	6381	1	0
2008-11-17	Sears_Holiday_110308	Sears_Holiday_MediumRectangle	LearnMore	324999	187	4152
2008-11-17	Sears_Holiday_110308	Sears_Holiday_MediumRectangle	SaveNow	324526	149	4053
2008-11-17	Sears_Holiday_110308	Sears_Holiday_WideSkyscraper	CONTROL	3641	2	0
2008-11-17	Sears_Holiday_110308	Sears_Holiday_WideSkyscraper	LearnMore	181402	57	2487
2008-11-17	Sears_Holiday_110308	Sears_Holiday_WideSkyscraper	SaveNow	183117	58	2661
2008-11-17	Sears_Holiday_110308	TEST_Leaderboard	TEST	0	14	681
2008-11-17	Target Pilot	Target_MR	Recipe1	9	0	3
2008-11-17	Target Pilot	Target_MR	Recipe2	10	1	35
2008-11-17	Target Pilot	Target_MR	Recipe5	9	3	39
2008-11-17	Target Pilot	Target_MR	Recipe9	6	2	378
2008-11-17	TEST-300x250-Flash-SK	TEST-300x250-Flash-MR	recipe-1	30	5	267
2008-11-17	TEST_CAMPAIGN	TEST_ADPOD	test-recipe	2	0	0
2008-11-17	TGI-WSS-Demo	WSS-TGI	recipe-2	1	0	10
2008-11-17	UNKNOWN	UNKNOWN	UNKNOWN	285	76	210
2008-11-18	Anniversary Sale	AdPod Tracking Test	Lenovo Thinkpad SL500	1	0	0
2008-11-18	Anniversary Sale	Lenovo-Boom-Ideapad-LB	Ideapads 3 Categories	1178	5	6
2008-11-18	Anniversary Sale	Lenovo-Boom-Ideapad-MR	Ideapad 3 Categories	1287	11	65
2008-11-18	Anniversary Sale	Lenovo-Boom-Ideapad-SS	Ideapads 3 Categories	744	5	23
2008-11-18	Anniversary Sale	Lenovo-Boom-Thinkpad-LB	Lenovo-Thinkpad-SL500	732	3	3
2008-11-18	Anniversary Sale	Lenovo-Boom-Thinkpad-MR	Lenovo Thinkpad SL500	719	3	15
2008-11-18	Anniversary Sale	Lenovo-Boom-Thinkpad-SS	Lenovo Thinkpad SL500 Sale	515	3	5
2008-11-18	Anniversary Sale	Standard LB	24 Hour Sale	54143	32	247
2008-11-18	Anniversary Sale	Standard LB	48 Hour Sale	675025	426	3165
2008-11-18	Anniversary Sale	Standard LB	Art of Thin. 33% off Ultraport	0	2	1
2008-11-18	Anniversary Sale	Standard LB	Ideapad-Y530	973693	460	5368
2008-11-18	Anniversary Sale	Standard LB	Lenovo-48-HourSale	0	0	3
2008-11-18	Anniversary Sale	Standard LB	Mobile PC Experience	728690	566	2877
2008-11-18	Anniversary Sale	Standard LB	SL500-FreeShipping	0	1	3
2008-11-18	Anniversary Sale	Standard LB	Thinkpad-SL500 Free Shipping	0	0	3
2008-11-18	Anniversary Sale	Standard LB	Ultraportables	0	0	3
2008-11-18	Anniversary Sale	Standard MR	24 Hour Sale	57871	75	505
2008-11-18	Anniversary Sale	Standard MR	48 Hour Sale	782088	795	6599
2008-11-18	Anniversary Sale	Standard MR	ArtOfThin-UltraPortables	0	1	2
2008-11-18	Anniversary Sale	Standard MR	Ideapad-Y530	1118444	962	9269
2008-11-18	Anniversary Sale	Standard MR	Lenovo 48Hour Sale	0	1	1
2008-11-18	Anniversary Sale	Standard MR	Lenovo T400 (HUB Creative)	0	1	0
2008-11-18	Anniversary Sale	Standard MR	Mobile PC Experience	840385	871	6618
2008-11-18	Anniversary Sale	Standard MR	SL500-FreeShipping	0	1	5
2008-11-18	Anniversary Sale	Standard MR	T400 (HUB Creative)	0	1	1
2008-11-18	Anniversary Sale	Standard MR	Thinkpad SL500 FreeShipping	0	0	5
2008-11-18	Anniversary Sale	Standard MR	UltraPortables	0	1	2
2008-11-18	Anniversary Sale	Standard SS	24 Hour Sale	23182	22	176
2008-11-18	Anniversary Sale	Standard SS	48 Hour Sale	424337	313	3150
2008-11-18	Anniversary Sale	Standard SS	Ideapad-Y530	595906	378	4759
2008-11-18	Anniversary Sale	Standard SS	Lenovo-48Hour-Sale	0	3	1
2008-11-18	Anniversary Sale	Standard SS	Mobile PC Experience	446203	371	3128
2008-11-18	Anniversary Sale	Standard SS	SL500-FreeShipping	0	2	4
2008-11-18	Anniversary Sale	Standard SS	Thinkpad SL500 FreeShipping	0	0	2
2008-11-18	Anniversary Sale	Standard SS	Ultraportables	0	0	2
2008-11-18	BestBuy_Production_053008	1.3	0:1	4	0	0
2008-11-18	Campaign1	Combination-MR-INVESTOOLS	Plan_Wedding-INVESTOOLS	2368	5	0
2008-11-18	Campaign1	Combination-MR-INVESTOOLS	Run_Business-INVESTOOLS	2414	0	0
2008-11-18	Campaign1	Combination-MR-INVESTOOLS	Vote-INVESTOOLS	2390	1	0
2008-11-18	CNET-INTEL	APD1-MR-CNET_INTEL	R1-CNET_INTEL	1	3	25
2008-11-18	CNET-TMOBILE	APD1-MR-CNET_TMOBILE	R2-CNET_TMOBILE	93487	56	671
2008-11-18	Commission Junction	ADP1-LB-LENOVO2	R1-LENOVO2	8536	8	97
2008-11-18	Commission Junction	ADP1-MR-LENOVO2	R1-LENOVO2	132	1	59
2008-11-18	Commission Junction	ADP1-SS-LENOVO2	R1-LENOVO2	340	0	0
2008-11-18	Commission Junction	ADP2-MR-LENOVO2	R1-LENOVO2	185	1	0
2008-11-18	Commission Junction	Copy of ADP1-SS-LENOVO2	R1-LENOVO2	128	1	8
2008-11-18	custom580x800	0.1	0:1	2	0	8
2008-11-18	DebtSavers	MEDIUMRECTANGLE	1	1	0	0
2008-11-18	DebtSavers	MEDIUMRECTANGLE	2	1	0	0
2008-11-18	DebtSavers	MEDIUMRECTANGLE	3	2	0	0
2008-11-18	DebtSavers	WIDESKYSCRAPER	1	2	0	0
2008-11-18	DEMO-Intel-LR-Montevina-B2B-2	1.1	1:2	1	0	2
2008-11-18	DR Campaign	Tracking Pixel	TrackingPixel	266	0	0
2008-11-18	First Campaign	TAN-MR-KAYAK	R3-TAN	1	0	0
2008-11-18	First Campaign	TAN-SS-KAYAK	R1-TAN	1	0	0
2008-11-18	First Campaign	TAN-SS-KAYAK	R2-TAN	2	0	0
2008-11-18	First Campaign	TAN-SS-KAYAK	R3-TAN	1	0	0
2008-11-18	First Campaign	YAHOO-LB-KAYAK	Recipe 2	1	0	0
2008-11-18	First Campaign	YAHOO-LB-KAYAK	Recipe 3	1	0	0
2008-11-18	First Campaign	YAHOO-LB-KAYAK	Recipe 5	1	0	0
2008-11-18	First Campaign	YAHOO-MR-KAYAK	R4-Yahoo	1	0	0
2008-11-18	First Campaign	YAHOO-MR-KAYAK	R5-Yahoo	2	0	0
2008-11-18	First Campaign	YAHOO-MR-KAYAK	R6-Yahoo	2	1	8
2008-11-18	First Campaign	YAHOO-SS-KAYAK	R4-Yahoo	1	0	0
2008-11-18	Gap-carousel	1.2	0:1	4	0	0
2008-11-18	HOLIDAY SALE	MR-Men-Blue-FS	Men_Blue_Freeshipping	1	0	1
2008-11-18	HOLIDAY SALE	MR-Women-Blue-FS	Women_Blue_Freeshipping	1	0	0
2008-11-18	HOLIDAY SALE	MR-Women-Green-FS	Women_Green_Freeshipping	1	0	0
2008-11-18	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Blue_Freeshipping	393096	210	10562
2008-11-18	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Grey_Freeshipping	787396	485	21732
2008-11-18	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Red_Freeshipping	394250	205	10575
2008-11-18	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Blue_Freeshipping	454466	221	13568
2008-11-18	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Green_Freeshipping	453384	204	13679
2008-11-18	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Purple_Freeshipping	453546	216	13591
2008-11-18	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Blue_Freeshipping	264956	342	8064
2008-11-18	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Grey_Freeshipping	529713	700	19309
2008-11-18	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Red_Freeshipping	265086	278	9037
2008-11-18	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Blue_Freeshipping	316299	222	8711
2008-11-18	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Green_Freeshipping	316132	237	8701
2008-11-18	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Purple_Freeshipping	315864	248	8605
2008-11-18	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Blue_Freeshipping	250160	354	7896
2008-11-18	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Grey_Freeshipping	499720	661	15649
2008-11-18	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Red_Freeshipping	250835	310	7401
2008-11-18	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Blue-Freeshipping	164552	176	5759
2008-11-18	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Green-Freeshipping	164400	231	5401
2008-11-18	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Purple-Freeshipping	164860	189	5862
2008-11-18	Honda-SWIFT-MR-08012008	2.3	2:6	2	0	0
2008-11-18	Honda-SWIFT-MR-08012008	2.3	3:6	1	0	0
2008-11-18	HP-MR-YAHOO--72808	3.6	22:24	0	2	0
2008-11-18	HP-MR-YAHOO--72808	3.9	9:24	2	0	5
2008-11-18	HP-WSS-090208-Retarget	1.3	3:4	1	1	0
2008-11-18	Intel-Tab-MR-061608	3.3	2:5	3	0	5
2008-11-18	Intel-Tab-MR-061608	3.3	3:5	2	1	3
2008-11-18	Intel_MediumRectangle_TOMSHW	3.2	2:6	2	0	0
2008-11-18	Intel_MediumRectangle_TOMSHW	3.2	3:6	5	0	2
2008-11-18	Intel_MediumRectangle_TOMSHW	3.2	4:6	4	0	7
2008-11-18	Intel_MediumRectangle_TOMSHW	3.2	5:6	5	0	1
2008-11-18	Kayak Demo	Kayak  SS Demo	Kayak Demo	1	0	0
2008-11-18	Kayak Demo	Kayak LB Demo	Kayak Demo	2	0	0
2008-11-18	Kayak Demo	Kayak MR Demo	KayakDemoRecipe	1	0	2
2008-11-18	leaderboard	0	0	2	0	0
2008-11-18	lenovo-page2-video-demo	1.1	0:1	2	0	29
2008-11-18	Linkshare	APD1-LB-NASCAR	R1-NASCAR	3	1	10
2008-11-18	Linkshare	APD1-LB-OVERSTOCK	R1-OVERSTOCK	1	0	0
2008-11-18	Linkshare	APD1-MR-NASCAR	R1-NASCAR	3	0	0
2008-11-18	Linkshare	APD1-MR-OVERSTOCK	R1-OVERSTOCK	1	0	0
2008-11-18	Linkshare	APD1-SS-NASCAR	R1-NASCAR	4	2	19
2008-11-18	Linkshare	APD2-MR-NASCAR	R2-NASCAR	37	1	2
2008-11-18	Linkshare	APD2-MR-OVERSTOCK	R1-OVERSTOCK	1	2	15
2008-11-18	Linkshare	APD2-SS-OVERSTOCK	R1-OVERSTOCK	1	3	14
2008-11-18	Linkshare	APD3-LB-OVERSTOCK	R1-OVERSTOCK	1	1	11
2008-11-18	Montevina B2B Part II	PROD-BlogBuzz-LR	10 Products	14923	13	0
2008-11-18	Montevina B2B Part II	PROD-BlogBuzz-LR	5 Products	14945	8	0
2008-11-18	Montevina B2B Part II	PROD-BlogBuzz-MR	10 Products	21	0	0
2008-11-18	Montevina B2B Part II	PROD-BlogBuzz-MR	5 Products	17	0	0
2008-11-18	Montevina B2B Part II	PROD-VideoBanner-LR	L1 - Video	22248	14	31
2008-11-18	Montevina B2B Part II	PROD-VideoBanner-LR	L2 - Video	31064	17	57
2008-11-18	Montevina B2B Part II	PROD-VideoBanner-LR	L3 - Video	22269	13	27
2008-11-18	Montevina B2B Part II	PROD-VideoBanner-LR	L4 - Video	13331	4	29
2008-11-18	Montevina B2B Part II	PROD-VideoBanner-MR	L1 - Video	18	0	0
2008-11-18	Montevina B2B Part II	PROD-VideoBanner-MR	L2 - Video	12	0	0
2008-11-18	Montevina B2B Part II	PROD-VideoBanner-MR	L3 - Video	10	0	0
2008-11-18	Montevina B2B Part II	PROD-VideoBanner-MR	L4 - Video	7	0	0
2008-11-18	NIKE Demo	Holiday-Sale-LB	recipe-1	2	0	2
2008-11-18	NIKE Demo	Holiday-Sale-LB	recipe-2	4	0	0
2008-11-18	NIKE Demo	Holiday-Sale-MR	recipe-1	7	0	5
2008-11-18	NIKE Demo	Holiday-Sale-MR	recipe-2	8	0	2
2008-11-18	NIKE Demo	Nike-Holiday-Sale-WSS	Copy of recpie-1	2	0	0
2008-11-18	NIKE Demo	Nike-Holiday-Sale-WSS	recpie-1	1	0	0
2008-11-18	NIKEDemo	Holiday-Sale-MR	recipe-1	1	0	1
2008-11-18	NIKEDemo	Holiday-Sale-MR	recipe-2	2	0	17
2008-11-18	Prudential	HEADLINE_VARIATIONS	Copy of Copy of Copy of Initia	1	1	0
2008-11-18	Prudential	HEADLINE_VARIATIONS	Copy of Copy of Initial Test	2	2	0
2008-11-18	Prudential	Leaderboard	Copy of Copy of Initial Test	2	0	0
2008-11-18	Prudential	Medium Rectangle	Initial Test	2	1	0
2008-11-18	Prudential	Rectangle	Initial Test	2	0	0
2008-11-18	Prudential	Wide Skyscraper	Copy of Copy of Initial Setup	2	2	0
2008-11-18	Sears Demo	Sears Fathers Day Demo - MR	Fathers Day Fix it Dad	2	0	4
2008-11-18	Sears-BackyardKing-Demo	1.1	0:1	5	1	7
2008-11-18	SEARS-Get-It-Done	WSS-Get-It-Done	recipe-2	2	0	10
2008-11-18	Sears-KISS	Sears-KISS-LDR	Orange	1	0	0
2008-11-18	Sears-KISS	Sears-KISS-MR	Recipe2	1	0	1
2008-11-18	Sears-PluggedIn-Pop-Demo	1.1	0:1	1	1	7
2008-11-18	Sears_Holiday_110308	Sears_Holiday_Leaderboard	CONTROL	9950	2	0
2008-11-18	Sears_Holiday_110308	Sears_Holiday_Leaderboard	LearnMore	489095	176	8162
2008-11-18	Sears_Holiday_110308	Sears_Holiday_Leaderboard	SaveNow	489498	195	7934
2008-11-18	Sears_Holiday_110308	Sears_Holiday_MediumRectangle	CONTROL	6686	1	0
2008-11-18	Sears_Holiday_110308	Sears_Holiday_MediumRectangle	LearnMore	331829	197	4188
2008-11-18	Sears_Holiday_110308	Sears_Holiday_MediumRectangle	SaveNow	332088	199	4416
2008-11-18	Sears_Holiday_110308	Sears_Holiday_WideSkyscraper	CONTROL	3398	1	0
2008-11-18	Sears_Holiday_110308	Sears_Holiday_WideSkyscraper	LearnMore	171795	60	2773
2008-11-18	Sears_Holiday_110308	Sears_Holiday_WideSkyscraper	SaveNow	171705	81	2591
2008-11-18	Sears_Holiday_110308	TEST_Leaderboard	TEST	2	3	399
2008-11-18	Sears_Holiday_110308	TEST_MediumRectangle	TEST	2	0	4
2008-11-18	Sears_Holiday_110308	TEST_Skyscraper	TEST	2	0	4
2008-11-18	skyscraper	0	0	1	0	0
2008-11-18	TEST-300x250-Flash-SK	TEST-300x250-Flash-MR	recipe-1	3	0	3
2008-11-18	TGI-MR-Demo	MR-TGI	recipe-1	4	1	4
2008-11-18	TGI-WSS-Demo	WSS-TGI	recipe-1	2	0	6
2008-11-18	UNKNOWN	UNKNOWN	UNKNOWN	254	77	195
2008-11-19	Anniversary Sale	AdPod Tracking Test	Lenovo Thinkpad SL500	2	0	0
2008-11-19	Anniversary Sale	Flash MR	TEST_MR	10	14	76
2008-11-19	Anniversary Sale	Lenovo-Boom-Ideapad-LB	Ideapads 3 Categories	2607	10	64
2008-11-19	Anniversary Sale	Lenovo-Boom-Ideapad-MR	Ideapad 3 Categories	1725	19	117
2008-11-19	Anniversary Sale	Lenovo-Boom-Ideapad-SS	Ideapads 3 Categories	1189	13	48
2008-11-19	Anniversary Sale	Lenovo-Boom-Thinkpad-LB	Lenovo-Thinkpad-SL500	1693	6	26
2008-11-19	Anniversary Sale	Lenovo-Boom-Thinkpad-MR	Lenovo Thinkpad SL500	1036	1	38
2008-11-19	Anniversary Sale	Lenovo-Boom-Thinkpad-SS	Lenovo Thinkpad SL500 Sale	923	7	27
2008-11-19	Anniversary Sale	Standard LB	24 Hour Sale	1324470	781	5521
2008-11-19	Anniversary Sale	Standard LB	48 Hour Sale	0	1	20
2008-11-19	Anniversary Sale	Standard LB	Ideapad-Y530	1819179	788	9990
2008-11-19	Anniversary Sale	Standard LB	Lenovo-48-HourSale	0	0	3
2008-11-19	Anniversary Sale	Standard LB	Mobile PC Experience	1376766	1010	5159
2008-11-19	Anniversary Sale	Standard LB	SL500-FreeShipping	0	0	1
2008-11-19	Anniversary Sale	Standard LB	Ultraportables	0	1	0
2008-11-19	Anniversary Sale	Standard MR	24 Hour Sale	798109	809	6577
2008-11-19	Anniversary Sale	Standard MR	48 Hour Sale	0	3	8
2008-11-19	Anniversary Sale	Standard MR	ArtOfThin-UltraPortables	0	0	1
2008-11-19	Anniversary Sale	Standard MR	Ideapad-Y530	1125989	964	9144
2008-11-19	Anniversary Sale	Standard MR	Lenovo 48Hour Sale	0	0	2
2008-11-19	Anniversary Sale	Standard MR	Mobile PC Experience	854617	891	6227
2008-11-19	Anniversary Sale	Standard MR	SL500-FreeShipping	0	0	1
2008-11-19	Anniversary Sale	Standard SS	24 Hour Sale	413704	340	3249
2008-11-19	Anniversary Sale	Standard SS	48 Hour Sale	0	3	6
2008-11-19	Anniversary Sale	Standard SS	Ideapad-Y530	575806	394	5107
2008-11-19	Anniversary Sale	Standard SS	Lenovo-48Hour-Sale	0	0	1
2008-11-19	Anniversary Sale	Standard SS	Mobile PC Experience	438914	357	3487
2008-11-19	Anniversary Sale	Standard SS	SL500-FreeShipping	0	0	1
2008-11-19	BestBuy_Production_053008	1.3	0:1	2	0	6
2008-11-19	Campaign1	Combination-MR-INVESTOOLS	Plan_Wedding-INVESTOOLS	2628	0	0
2008-11-19	Campaign1	Combination-MR-INVESTOOLS	Run_Business-INVESTOOLS	2648	0	0
2008-11-19	Campaign1	Combination-MR-INVESTOOLS	Vote-INVESTOOLS	2780	4	0
2008-11-19	CNET-INTEL	APD1-MR-CNET_INTEL	R1-CNET_INTEL	4	4	14
2008-11-19	CNET-TMOBILE	APD1-MR-CNET_TMOBILE	R2-CNET_TMOBILE	94427	34	513
2008-11-19	Comission Junctions	APD1-MR-GAP	R1-GAP	2	0	0
2008-11-19	Commission Junction	ADP1-LB-LENOVO2	R1-LENOVO2	7808	12	70
2008-11-19	Commission Junction	ADP1-MR-LENOVO2	R1-LENOVO2	133	1	4
2008-11-19	Commission Junction	ADP1-SS-LENOVO2	R1-LENOVO2	385	0	4
2008-11-19	Commission Junction	ADP2-LB-LENOVO2	R1-LENOVO2	2	0	2
2008-11-19	Commission Junction	ADP2-MR-LENOVO2	R1-LENOVO2	268	4	21
2008-11-19	Commission Junction	Copy of ADP1-SS-LENOVO2	R1-LENOVO2	86	1	18
2008-11-19	custom580x800	0.1	0:1	2	0	19
2008-11-19	DebtSavers	MEDIUMRECTANGLE	1	3	4	0
2008-11-19	DebtSavers	MEDIUMRECTANGLE	2	3	2	0
2008-11-19	DebtSavers	MEDIUMRECTANGLE	3	3	2	0
2008-11-19	DebtSavers	WIDESKYSCRAPER	1	1	0	0
2008-11-19	DebtSavers	WIDESKYSCRAPER	2	1	0	0
2008-11-19	DebtSavers	WIDESKYSCRAPER	4	2	0	0
2008-11-19	DEMO-Intel-LR-Montevina-B2B-2	1.1	0:2	1	0	6
2008-11-19	DEMO-Intel-LR-Montevina-B2B-2	1.1	1:2	1	0	0
2008-11-19	DR Campaign	Tracking Pixel	TrackingPixel	256	0	0
2008-11-19	First Campaign	KAYAK-LB-TEST	Recipe 1	1	0	0
2008-11-19	First Campaign	MTG-LB-KAYAK	Recipe 4	1	0	0
2008-11-19	First Campaign	TAN-LB-KAYAK	R2-TAN	1	0	0
2008-11-19	First Campaign	TAN-LB-KAYAK	R4-TAN	1	0	0
2008-11-19	First Campaign	TAN-MR-KAYAK	R1-TAN	2	0	0
2008-11-19	First Campaign	TAN-MR-KAYAK	R3-TAN	2	0	0
2008-11-19	First Campaign	TAN-MR-KAYAK	R4-TAN	1	0	0
2008-11-19	First Campaign	YAHOO-LB-KAYAK	Recipe 5	1	0	0
2008-11-19	First Campaign	YAHOO-LB-KAYAK	Recipe 6	1	0	0
2008-11-19	First Campaign	YAHOO-MR-KAYAK	R2-Yahoo	3	2	0
2008-11-19	First Campaign	YAHOO-MR-KAYAK	R4-Yahoo	2	2	25
2008-11-19	First Campaign	YAHOO-MR-KAYAK	R5-Yahoo	1	0	0
2008-11-19	First Campaign	YAHOO-MR-KAYAK	R6-Yahoo	1	0	0
2008-11-19	Gap-carousel	1.2	0:1	2	0	0
2008-11-19	Gift Finder	TEST-MR	LearnMore	55	19	199
2008-11-19	HOLIDAY SALE	EXPT-LB-Sundar-Oct20-08	nike-lb-blue	1	0	2
2008-11-19	HOLIDAY SALE	EXPT-LB-Sundar-Oct20-08	nike-lb-red	1	0	0
2008-11-19	HOLIDAY SALE	LDR-Men-Blue-FS	Men_Blue_Freeshipping	1	0	0
2008-11-19	HOLIDAY SALE	MR-Men-Blue-FS	Men_Blue_Freeshipping	2	0	39
2008-11-19	HOLIDAY SALE	MR-Men-Grey-FS	Men_Grey_Freeshipping	1	0	15
2008-11-19	HOLIDAY SALE	MR-Men-Red-FS	Men_Red_Freeshipping	1	0	22
2008-11-19	HOLIDAY SALE	MR-Women-Green-FS	Women_Green_Freeshipping	1	0	0
2008-11-19	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Blue_Freeshipping	433929	228	12118
2008-11-19	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Grey_Freeshipping	868316	541	24345
2008-11-19	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Red_Freeshipping	433818	218	12105
2008-11-19	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Blue_Freeshipping	289094	148	9934
2008-11-19	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Green_Freeshipping	289161	158	9785
2008-11-19	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Purple_Freeshipping	288951	156	9431
2008-11-19	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Blue_Freeshipping	358553	404	11560
2008-11-19	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Grey_Freeshipping	719796	857	26599
2008-11-19	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Red_Freeshipping	358429	376	12792
2008-11-19	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Blue_Freeshipping	379787	303	10782
2008-11-19	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Green_Freeshipping	378548	310	10823
2008-11-19	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Purple_Freeshipping	378809	295	10480
2008-11-19	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Blue_Freeshipping	302825	358	8717
2008-11-19	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Grey_Freeshipping	605278	752	17832
2008-11-19	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Red_Freeshipping	303494	320	8454
2008-11-19	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Blue-Freeshipping	121850	111	4093
2008-11-19	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Green-Freeshipping	121731	135	4080
2008-11-19	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Purple-Freeshipping	122113	130	4418
2008-11-19	HOLIDAY SALE	WSS-Men-Blue-FS	Men_Blue_Freeshipping	1	0	0
2008-11-19	Honda-SWIFT-MR-08012008	2.3	1:6	1	0	0
2008-11-19	Honda-SWIFT-MR-08012008	2.3	2:6	1	0	0
2008-11-19	HP Demo	HP Back to School - MR	HP Back to School - MR	11	0	0
